,episode1,episode60,episode120,episode180,episode240,episode300,episode360,episode420,episode480,episode540,episode600,episode660,episode720,episode780,episode840,episode900,episode960,episode1020,episode1080,episode1140,episode1200
average,259605990.9975269,256601561.1844498,261148907.69300127,218641304.32695416,215132000.35039142,152614280.83090115,144579782.28817737,89483285.2386633,88956096.40797955,86542992.54115655,84720914.45863241,81911970.30813079,81309548.12619771,80042251.71447404,84448430.5184607,82557453.65008695,80898103.81688403,79147385.61452638,83762687.72076489,79950932.589545,82212155.63694708
